descreveExamePK,dataPK,hospitalPK,idadePK,quantidadeExames
22819,20170621,244,83,10
22820,20170622,245,82,6
22821,20170623,246,82,7
22822,20170624,247,81,5
22823,20170625,248,80,6
22824,20170626,249,79,3
22825,20170627,250,78,3
22826,20170628,251,77,4
22827,20170629,252,76,3
22828,20170630,253,75,4
22829,20170701,254,73,7
22830,20170702,255,72,4
22831,20170703,256,71,5
22832,20170704,257,70,5
22833,20170705,258,70,4
22834,20170706,259,69,4
22835,20170707,260,68,5
22836,20170708,261,67,9
22837,20170709,262,66,6
22838,20170710,263,65,10
22839,20170711,264,64,4
22840,20170712,265,63,1
22841,20170713,266,61,9
22842,20170714,267,60,7
22843,20170715,268,59,5
22844,20170716,269,58,2
22845,20170717,270,58,9
22846,20170718,271,57,9
22847,20170719,272,56,5
22848,20170720,273,55,8
22849,20170721,274,54,10
22850,20170722,275,53,5
22851,20170723,276,52,2
22852,20170724,277,50,5
22853,20170725,278,49,7
22854,20170726,279,48,9
22855,20170727,280,47,5
22856,20170728,281,46,6
22857,20170729,282,46,9
22858,20170730,283,45,10
22859,20170731,284,44,2
22860,20170801,285,43,6
22861,20170802,286,42,1
22862,20170803,287,41,8
22863,20170804,288,40,10
22864,20170805,289,39,2
22865,20170806,290,37,5
22866,20170807,291,36,4
22867,20170808,292,35,7
22868,20170809,293,34,8
22869,20170810,294,34,9
22870,20170811,295,33,7
22871,20170812,296,32,7
22872,20170813,297,31,1
22873,20170814,298,30,6
22874,20170815,299,29,8
22875,20170816,300,28,1
22876,20170817,301,27,9
22877,20170818,302,25,7
22878,20170819,303,24,3
22879,20170820,304,23,1
22880,20170821,305,22,9
22881,20170822,306,22,3
22882,20170823,307,21,7
22883,20170824,308,20,3
22884,20170825,309,19,9
22885,20170826,310,18,8
22886,20170827,311,17,9
22887,20170828,312,16,10
22888,20170829,313,15,4
22889,20170830,314,13,2
22890,20170831,315,12,9
22891,20170901,316,11,1
22892,20170902,317,10,3
22893,20170903,318,10,10
22894,20170904,319,9,2
22895,20170905,320,8,9
22896,20170906,321,7,5
22897,20170907,322,6,10
22898,20170908,323,5,3
22899,20170909,324,4,6
22900,20170910,325,3,2
22901,20170911,326,1,2
22902,20170912,327,0,5
22903,20170913,328,0,10
22904,20170914,329,119,1
22905,20170915,330,119,10
22906,20170916,331,118,2
22907,20170917,332,117,5
22908,20170918,333,116,7
22909,20170919,334,115,5
22910,20170920,335,114,8
22911,20170921,336,113,6
22912,20170922,337,111,7
22913,20170923,338,110,9
22914,20170924,339,109,9
22915,20170925,340,108,1
22916,20170926,341,107,2
22917,20170927,342,107,5
22918,20170928,343,106,6
22919,20170929,344,105,4
22920,20170930,345,104,5
22921,20171001,346,103,10
22922,20171002,347,102,4
22923,20171003,348,101,6
22924,20171004,349,100,4
22925,20171005,350,98,10
22926,20171006,351,97,1
22927,20171007,352,96,2
22928,20171008,353,95,1
22929,20171009,354,95,5
22930,20171010,355,94,4
22931,20171011,356,93,3
22932,20171012,357,92,1
22933,20171013,358,91,6
22934,20171014,359,90,5
22935,20171015,360,89,5
22936,20171016,361,88,7
22937,20171017,362,86,6
22938,20171018,363,85,6
22939,20171019,364,84,8
22940,20171020,365,83,6
22941,20171021,366,83,4
22942,20171022,367,82,10
22943,20171023,368,81,5
22944,20171024,369,80,7
22945,20171025,370,79,9
22946,20171026,371,78,8
22947,20171027,372,77,2
22948,20171028,373,76,1
22949,20171029,374,74,3
22950,20171030,375,73,3
22951,20171031,376,72,3
22952,20171101,377,71,9
22953,20171102,378,71,6
22954,20171103,379,70,5
22955,20171104,380,69,7
22956,20171105,381,68,10
22957,20171106,382,67,4
22958,20171107,383,66,4
22959,20171108,384,65,9
22960,20171109,385,64,3
22961,20171110,386,62,1
22962,20171111,387,61,9
22963,20171112,388,60,2
22964,20171113,389,59,2
22965,20171114,390,59,3
22966,20171115,391,58,1
22967,20171116,392,57,10
22968,20171117,393,56,6
22969,20171118,394,55,4
22970,20171119,395,54,5
22971,20171120,396,53,5
22972,20171121,397,51,7
22973,20171122,398,50,9
22974,20171123,399,49,9
22975,20171124,400,48,8
22976,20171125,401,47,6
22977,20171126,402,47,10
22978,20171127,403,46,5
22979,20171128,404,45,10
22980,20171129,405,44,6
22981,20171130,406,43,4
22982,20171201,407,42,2
22983,20171202,408,41,7
22984,20171203,409,40,5
22985,20171204,410,38,4
22986,20171205,411,37,7
22987,20171206,412,36,6
22988,20171207,413,35,10
22989,20171208,414,35,10
22990,20171209,415,34,6
22991,20171210,416,33,5
22992,20171211,417,32,4
22993,20171212,418,31,5
22994,20171213,419,30,7
22995,20171214,420,29,2
22996,20171215,421,28,9
22997,20171216,422,26,8
22998,20171217,423,25,6
22999,20171218,424,24,8
23000,20171219,425,23,6
23001,20171220,426,23,5
23002,20171221,427,22,8
23003,20171222,428,21,1
23004,20171223,429,20,9
23005,20171224,430,19,2
23006,20171225,431,18,10
23007,20171226,432,17,8
23008,20171227,433,16,4
23009,20171228,434,14,10
23010,20171229,435,13,1
23011,20171230,436,12,7
23012,20171231,437,11,4
23013,20180101,438,11,10
23014,20180102,439,10,7
23015,20180103,440,9,10
23016,20180104,441,8,4
23017,20180105,442,7,1
23018,20180106,443,6,8
23019,20180107,444,5,6
23020,20180108,445,4,9
23021,20180109,446,2,4
23022,20180110,447,1,1
23023,20180111,448,0,7
23024,20180112,449,0,3
23025,20180113,450,120,6
23026,20180114,451,119,1
23027,20180115,452,118,4
23028,20180116,453,117,8
23029,20180117,454,116,1
23030,20180118,455,115,1
23031,20180119,456,114,2
23032,20180120,457,112,3
23033,20180121,458,111,4
23034,20180122,459,110,9
23035,20180123,460,109,4
23036,20180124,461,108,8
23037,20180125,462,108,5
23038,20180126,463,107,3
23039,20180127,464,106,3
23040,20180128,465,105,9
23041,20180129,466,104,8
23042,20180130,467,103,10
23043,20180131,468,102,4
23044,20180201,469,101,9
23045,20180202,470,99,6
23046,20180203,471,98,4
23047,20180204,472,97,4
23048,20180205,473,96,9
23049,20180206,474,96,4
23050,20180207,475,95,6
23051,20180208,476,94,10
23052,20180209,477,93,8
23053,20180210,478,92,7
23054,20180211,479,91,6
23055,20180212,480,90,2
23056,20180213,481,89,10
23057,20180214,482,87,4
23058,20180215,483,86,7
23059,20180216,484,85,2
23060,20180217,485,84,4
23061,20180218,486,84,1
23062,20180219,487,83,1
23063,20180220,488,82,4
23064,20180221,489,81,9
23065,20180222,490,80,10
23066,20180223,491,79,8
23067,20180224,492,78,9
23068,20180225,493,77,8
23069,20180226,494,75,9
23070,20180227,495,74,2
23071,20180228,496,73,4
23072,20180301,497,72,5
23073,20180302,498,72,10
23074,20180303,499,71,2
23075,20180304,500,70,9
23076,20180305,501,69,9
23077,20180306,502,68,7
23078,20180307,503,67,9
23079,20180308,504,66,7
23080,20180309,505,65,5
23081,20180310,506,63,1
23082,20180311,507,62,1
23083,20180312,508,61,4
23084,20180313,509,60,7
23085,20180314,510,60,9
23086,20180315,511,59,6
23087,20180316,512,58,2
23088,20180317,513,57,2
23089,20180318,514,56,9
23090,20180319,515,55,3
23091,20180320,516,54,7
23092,20180321,517,52,3
23093,20180322,518,51,6
23094,20180323,519,50,1
23095,20180324,520,49,7
23096,20180325,521,48,10
23097,20180326,522,48,10
23098,20180327,523,47,6
23099,20180328,524,46,9
23100,20180329,525,45,7
23101,20180330,526,44,10
23102,20180331,527,43,1
23103,20180401,528,42,10
23104,20180402,529,41,8
23105,20180403,530,39,9
23106,20180404,531,38,5
23107,20180405,532,37,7
23108,20180406,533,36,5
23109,20180407,534,36,9
23110,20180408,535,35,3
23111,20180409,536,34,2
23112,20180410,537,33,9
23113,20180411,538,32,10
23114,20180412,539,31,7
23115,20180413,540,30,7
23116,20180414,541,29,8
23117,20180415,542,27,4
23118,20180416,543,26,10
23119,20180417,544,25,4
23120,20180418,545,24,5
23121,20180419,546,24,7
23122,20180420,547,23,2
23123,20180421,548,22,7
23124,20180422,549,21,2
23125,20180423,550,20,1
23126,20180424,551,19,3
23127,20180425,552,18,2
23128,20180426,553,17,8
23129,20180427,554,15,1
23130,20180428,555,14,2
23131,20180429,556,13,9
23132,20180430,557,12,4
23133,20180501,558,12,2
23134,20180502,559,11,1
23135,20180503,560,10,4
23136,20180504,561,9,7
23137,20180505,562,8,7
23138,20180506,563,7,8
23139,20180507,564,6,2
23140,20180508,565,5,8
23141,20180509,566,3,10
23142,20180510,567,2,7
23143,20180511,568,1,3
23144,20180512,569,0,3
23145,20180513,570,0,3
23146,20180514,571,120,7
23147,20180515,572,119,7
23148,20180516,573,118,3
23149,20180517,574,117,10
23150,20180518,575,116,9
23151,20180519,576,115,7
23152,20180520,577,113,10
23153,20180521,578,112,6
23154,20180522,579,111,7
23155,20180523,580,110,5
23156,20180524,581,109,7
23157,20180525,582,109,9
23158,20180526,583,108,4
23159,20180527,584,107,9
23160,20180528,585,106,4
23161,20180529,586,105,7
23162,20180530,587,104,5
23163,20180531,588,103,3
23164,20180601,589,102,4
23165,20180602,590,100,1
23166,20180603,591,99,9
23167,20180604,592,98,5
23168,20180605,593,97,2
23169,20180606,594,97,10
23170,20180607,595,96,5
23171,20180608,596,95,10
23172,20180609,597,94,3
23173,20180610,598,93,1
23174,20180611,599,92,10
23175,20180612,600,91,6
23176,20180613,601,90,3
23177,20180614,602,88,6
23178,20180615,603,87,9
23179,20180616,604,86,7
23180,20180617,605,85,4
23181,20180618,606,85,9
23182,20180619,607,84,10
23183,20180620,608,83,8
23184,20180621,609,82,2
23185,20180622,610,81,3
23186,20180623,611,80,9
23187,20180624,612,79,2
23188,20180625,613,78,1
23189,20180626,614,76,4
23190,20180627,615,75,3
23191,20180628,616,74,6
23192,20180629,617,73,8
23193,20180630,618,73,9
23194,20180701,619,72,8
23195,20180702,620,71,10
23196,20180703,621,70,8
23197,20180704,622,69,7
23198,20180705,623,68,6
23199,20180706,624,67,2
23200,20180707,625,66,2
23201,20180708,626,64,5
23202,20180709,627,63,1
23203,20180710,628,62,7
23204,20180711,629,61,5
23205,20180712,630,61,4
23206,20180713,631,60,7
23207,20180714,632,59,2
23208,20180715,633,58,10
23209,20180716,634,57,10
23210,20180717,635,56,1
23211,20180718,636,55,8
23212,20180719,637,53,5
23213,20180720,638,52,5
23214,20180721,639,51,8
23215,20180722,640,50,10
23216,20180723,641,49,1
23217,20180724,642,49,10
23218,20180725,643,48,10
23219,20180726,644,47,10
23220,20180727,645,46,10
23221,20180728,1,45,3
23222,20180729,2,44,2
23223,20180730,3,43,5
23224,20180731,4,42,1
23225,20180801,5,40,6
23226,20180802,6,39,1
23227,20180803,7,38,4
23228,20180804,8,37,10
23229,20180805,9,37,5
23230,20180806,10,36,3
23231,20180807,11,35,6
23232,20180808,12,34,10
23233,20180809,13,33,4
23234,20180810,14,32,7
23235,20180811,15,31,10
23236,20180812,16,30,9
23237,20180813,17,28,4
23238,20180814,18,27,9
23239,20180815,19,26,1
23240,20180816,20,25,4
23241,20180817,21,25,5
23242,20180818,22,24,6
23243,20180819,23,23,4
23244,20180820,24,22,10
23245,20180821,25,21,1
23246,20180822,26,20,7
23247,20180823,27,19,9
23248,20180824,28,18,8
23249,20180825,29,16,3
23250,20180826,30,15,4
23251,20180827,31,14,6
23252,20180828,32,13,8
23253,20180829,33,13,3
23254,20180830,34,12,2
23255,20180831,35,11,5
23256,20180901,36,10,9
23257,20180902,37,9,3
23258,20180903,38,8,1
23259,20180904,39,7,4
23260,20180905,40,6,3
23261,20180906,41,4,3
23262,20180907,42,3,2
23263,20180908,43,2,9
23264,20180909,44,1,7
23265,20180910,45,1,4
23266,20180911,46,0,4
23267,20180912,47,120,2
23268,20180913,48,119,7
23269,20180914,49,118,8
23270,20180915,50,117,9
23271,20180916,51,116,7
23272,20180917,52,114,8
23273,20180918,53,113,3
23274,20180919,54,112,8
23275,20180920,55,111,1
23276,20180921,56,110,6
23277,20180922,57,110,3
23278,20180923,58,109,2
23279,20180924,59,108,7
23280,20180925,60,107,3
23281,20180926,61,106,3
23282,20180927,62,105,6
23283,20180928,63,104,1
23284,20180929,64,103,1
23285,20180930,65,101,6
23286,20181001,66,100,6
23287,20181002,67,99,6
23288,20181003,68,98,3
23289,20181004,69,98,7
23290,20181005,70,97,10
23291,20181006,71,96,3
23292,20181007,72,95,5
23293,20181008,73,94,8
23294,20181009,74,93,5
23295,20181010,75,92,2
23296,20181011,76,91,3
23297,20181012,77,89,5
23298,20181013,78,88,2
23299,20181014,79,87,8
23300,20181015,80,86,6
23301,20181016,81,86,7
23302,20181017,82,85,5
23303,20181018,83,84,6
23304,20181019,84,83,9
23305,20181020,85,82,2
23306,20181021,86,81,1
23307,20181022,87,80,1
23308,20181023,88,79,1
23309,20181024,89,77,10
23310,20181025,90,76,5
23311,20181026,91,75,5
23312,20181027,92,74,6
23313,20181028,93,74,10
23314,20181029,94,73,5
23315,20181030,95,72,1
23316,20181031,96,71,6
23317,20181101,97,70,5
23318,20181102,98,69,2
23319,20181103,99,68,8
23320,20181104,100,67,10
23321,20181105,101,65,5
23322,20181106,102,64,2
23323,20181107,103,63,3
23324,20181108,104,62,7
23325,20181109,105,62,4
23326,20181110,106,61,8
23327,20181111,107,60,2
23328,20181112,108,59,4
23329,20181113,109,58,10
23330,20181114,110,57,8
23331,20181115,111,56,8
23332,20181116,112,54,4
23333,20181117,113,53,7
23334,20181118,114,52,9
23335,20181119,115,51,1
23336,20181120,116,50,7
23337,20181121,117,50,1
23338,20181122,118,49,3
23339,20181123,119,48,10
23340,20181124,120,47,9
23341,20181125,121,46,3
23342,20181126,122,45,10
23343,20181127,123,44,1
23344,20181128,124,43,7
23345,20181129,125,41,8
23346,20181130,126,40,5
23347,20181201,127,39,4
23348,20181202,128,38,4
23349,20181203,129,38,7
23350,20181204,130,37,10
23351,20181205,131,36,3
23352,20181206,132,35,7
23353,20181207,133,34,6
23354,20181208,134,33,5
23355,20181209,135,32,4
23356,20181210,136,31,6
23357,20181211,137,29,3
23358,20181212,138,28,2
23359,20181213,139,27,5
23360,20181214,140,26,6
23361,20181215,141,26,3
23362,20181216,142,25,5
23363,20181217,143,24,3
23364,20181218,144,23,8
23365,20181219,145,22,5
23366,20181220,146,21,9
23367,20181221,147,20,3
23368,20181222,148,19,8
23369,20181223,149,17,7
23370,20181224,150,16,10
23371,20181225,151,15,4
23372,20181226,152,14,10
23373,20181227,153,14,7
23374,20181228,154,13,1
23375,20181229,155,12,3
23376,20181230,156,11,9
23377,20181231,157,10,3
23378,20190101,158,9,9
23379,20190102,159,8,5
23380,20190103,160,7,3
23381,20190104,161,5,6
23382,20190105,162,4,4
23383,20190106,163,3,1
23384,20190107,164,2,9
23385,20190108,165,2,3
23386,20190109,166,1,4
23387,20190110,167,0,8
23388,20190111,168,120,6
23389,20190112,169,119,1
23390,20190113,170,118,9
23391,20190114,171,117,6
23392,20190115,172,115,7
23393,20190116,173,114,3
23394,20190117,174,113,1
23395,20190118,175,112,7
23396,20190119,176,111,1
23397,20190120,177,111,6
23398,20190121,178,110,7
23399,20190122,179,109,9
23400,20190123,180,108,5
23401,20190124,181,107,3
23402,20190125,182,106,1
23403,20190126,183,105,3
23404,20190127,184,104,8
23405,20190128,185,102,5
23406,20190129,186,101,5
23407,20190130,187,100,10
23408,20190131,188,99,9
23409,20190201,189,99,4
23410,20190202,190,98,4
23411,20190203,191,97,2
23412,20190204,192,96,1
23413,20190205,193,95,9
23414,20190206,194,94,1
23415,20190207,195,93,5
23416,20190208,196,92,10
23417,20190209,197,90,3
23418,20190210,198,89,3
23419,20190211,199,88,5
23420,20190212,200,87,2
23421,20190213,201,87,6
23422,20190214,202,86,3
23423,20190215,203,85,6
23424,20190216,204,84,9
23425,20190217,205,83,6
23426,20190218,206,82,4
23427,20190219,207,81,4
23428,20190220,208,80,3
23429,20190221,209,78,9
23430,20190222,210,77,10
23431,20190223,211,76,3
23432,20190224,212,75,7
23433,20190225,213,75,7
23434,20190226,214,74,7
23435,20190227,215,73,9
23436,20190228,216,72,2
23437,20190301,217,71,3
23438,20190302,218,70,10
23439,20190303,219,69,8
23440,20190304,220,68,6
23441,20190305,221,66,3
23442,20190306,222,65,2
23443,20190307,223,64,6
23444,20190308,224,63,9
23445,20190309,225,63,3
23446,20190310,226,62,9
23447,20190311,227,61,5
23448,20190312,228,60,9
23449,20190313,229,59,5
23450,20190314,230,58,5
23451,20190315,231,57,5
23452,20190316,232,55,4
23453,20190317,233,54,9
23454,20190318,234,53,1
23455,20190319,235,52,10
23456,20190320,236,51,5
23457,20190321,237,51,2
23458,20190322,238,50,9
23459,20190323,239,49,4
23460,20190324,240,48,6
23461,20190325,241,47,9
23462,20190326,242,46,2
23463,20190327,243,45,3
23464,20190328,244,44,5
23465,20190329,245,42,8
23466,20190330,246,41,4
23467,20190331,247,40,1
23468,20190401,248,39,3
23469,20190402,249,39,3
23470,20190403,250,38,9
23471,20190404,251,37,4
23472,20190405,252,36,6
23473,20190406,253,35,5
23474,20190407,254,34,9
23475,20190408,255,33,10
23476,20190409,256,32,7
23477,20190410,257,30,10
23478,20190411,258,29,8
23479,20190412,259,28,1
23480,20190413,260,27,2
23481,20190414,261,27,5
23482,20190415,262,26,7
23483,20190416,263,25,9
23484,20190417,264,24,8
23485,20190418,265,23,7
23486,20190419,266,22,4
23487,20190420,267,21,9
23488,20190421,268,20,5
23489,20190422,269,18,6
23490,20190423,270,17,9
23491,20190424,271,16,2
23492,20190425,272,15,1
23493,20190426,273,15,1
23494,20190427,274,14,5
23495,20190428,275,13,4
23496,20190429,276,12,1
23497,20190430,277,11,4
23498,20190501,278,10,10
23499,20190502,279,9,9
23500,20190503,280,8,8
23501,20190504,281,6,10
23502,20190505,282,5,6
23503,20190506,283,4,6
23504,20190507,284,3,4
23505,20190508,285,3,2
23506,20190509,286,2,1
23507,20190510,287,1,1
23508,20190511,288,0,6
23509,20190512,289,120,3
23510,20190513,290,119,8
23511,20190514,291,118,4
23512,20190515,292,116,3
23513,20190516,293,115,4
23514,20190517,294,114,8
23515,20190518,295,113,8
23516,20190519,296,112,8
23517,20190520,297,112,5
23518,20190521,298,111,9
23519,20190522,299,110,1
23520,20190523,300,109,9
23521,20190524,301,108,8
23522,20190525,302,107,10
23523,20190526,303,106,3
23524,20190527,304,105,7
23525,20190528,305,103,4
23526,20190529,306,102,3
23527,20190530,307,101,4
23528,20190531,308,100,7
23529,20190601,309,100,5
23530,20190602,310,99,2
23531,20190603,311,98,2
23532,20190604,312,97,1
23533,20190605,313,96,8
23534,20190606,314,95,7
23535,20190607,315,94,9
23536,20190608,316,93,7
23537,20190609,317,91,8
23538,20190610,318,90,10
23539,20190611,319,89,2
23540,20190612,320,88,3
23541,20190613,321,88,4
23542,20190614,322,87,8
23543,20190615,323,86,4
23544,20190616,324,85,8
23545,20190617,325,84,5
23546,20190618,326,83,4
23547,20190619,327,82,10
23548,20190620,328,81,10
23549,20190621,329,79,1
23550,20190622,330,78,9
23551,20190623,331,77,8
23552,20190624,332,76,3
23553,20190625,333,76,5
23554,20190626,334,75,9
23555,20190627,335,74,8
23556,20190628,336,73,10
23557,20190629,337,72,4
23558,20190630,338,71,2
23559,20190701,339,70,9
23560,20190702,340,69,2
23561,20190703,341,67,9
23562,20190704,342,66,7
23563,20190705,343,65,8
23564,20190706,344,64,5
23565,20190707,345,64,10
23566,20190708,346,63,6
23567,20190709,347,62,1
23568,20190710,348,61,1
23569,20190711,349,60,2
23570,20190712,350,59,6
23571,20190713,351,58,7
23572,20190714,352,56,9
23573,20190715,353,55,5
23574,20190716,354,54,7
23575,20190717,355,53,9
23576,20190718,356,52,6
23577,20190719,357,52,10
23578,20190720,358,51,8
23579,20190721,359,50,10
23580,20190722,360,49,10
23581,20190723,361,48,4
23582,20190724,362,47,5
23583,20190725,363,46,2
23584,20190726,364,45,4
23585,20190727,365,43,4
23586,20190728,366,42,6
23587,20190729,367,41,9
23588,20190730,368,40,1
23589,20190731,369,40,4
23590,20190801,370,39,4
23591,20190802,371,38,4
23592,20190803,372,37,2
23593,20190804,373,36,2
23594,20190805,374,35,2
23595,20190806,375,34,7
23596,20190807,376,33,4
23597,20190808,377,31,7
23598,20190809,378,30,6
23599,20190810,379,29,4
23600,20190811,380,28,6
23601,20190812,381,28,9
23602,20190813,382,27,3
23603,20190814,383,26,6
23604,20190815,384,25,10
23605,20190816,385,24,5
23606,20190817,386,23,6
23607,20190818,387,22,4
23608,20190819,388,21,5
23609,20190820,389,19,8
23610,20190821,390,18,8
23611,20190822,391,17,9
23612,20190823,392,16,4
23613,20190824,393,16,7
23614,20190825,394,15,9
23615,20190826,395,14,3
23616,20190827,396,13,4
23617,20190828,397,12,1
23618,20190829,398,11,9
23619,20190830,399,10,5
